title,company,location,description
Praktikant NLP / Conversational AI (w/m/x),BMW AG,München,"Mehr als 90 % aller Innovationen im Automobil basieren auf Elektronik und Software.Gerade hier sind große Freiräume und vernetztes Denken gefordert, um die…"
Ericsson Early Career Trainee Program | Innovate | Developer (f/m/d),Ericsson,Herzogenrath,"Education: MSc. in computer science, communication engineering, math, physics or related technical field.Proficiency in Client/Server programming ideally with…"
Senior Data Scientist / Engineer*,inovex,Hamburg,"Wir suchen ab sofort oder zu einem späteren Zeitpunkt eine:n.Gender, Herkunft etc. sind keine Bewertungskriterien.Dann bist du bei inovex genau richtig!"
User Researcher -12 months contract (m/f/d),Freeletics GmbH,München,"You will study user behaviour, support strategic initiatives, and partner with other researchers and data scientists focused on the health science aspect of the…"
Data Steward Biologicals CMC (m/w/d),Randstad Deutschland,Biberach an der Riß,Help to implement data standards in source data systems together with the business functions data owners.Ensure successful usage of BI development data for all…
"Sales Manager, EMEA (m/f/d)",peekd,Home Office,"Peekd is a Berlin-based data science company with the largest set of online sales data globally.In exchange for using these tools, our clients share their data…"
Human Resources Intern,JetBrains,München,"Assist HR-Manager in extracting electronic data from the current HR and Payroll database.For this internship students from human resources management, law,…"
Senior Data Scientist (w/m/d),Westphalia DataLab GmbH,Münster,"Du glaubst an die Kraft von Daten?Du hast Lust, dich immer wieder neuen Herausforderungen zu stellen und zusammen mit einem hochmotivierten Team bisher…"
MuleSoft Solution Consultant,Salesforce,Frankfurt am Main,"Our mission is to help organizations change and innovate faster by making it easy to connect the world’s applications, data, and devices."
Global Change Leader Europe - Sandvik Coromant,Sandvik,Bietigheim-Bissingen,"At Sandvik Coromant, we’re driven by a passion for excellence in everything we do.Our belief is that sustainable success is a team effort and with our profound…"
CYS Facility Director NF-04,US Department of the Army,Miesau,"The ability to plan and organize work, analyze problems to identify significant factors, gather pertinent data and recognize solutions.This job is open to."
(Senior) Data Scientist (m/w/d),Agile IT Management GmbH,Hannover,Daten sind wertvoll – allerdings nur wenn ihre Qualität stimmt und man sie auch zu nutzen weiß.Wir unterstützen unsere Kunden durch den Einsatz von Machine…
Intern/Working Student Performance Marketing APP promotion (f/m/d),Holidu GmbH,München,"Quantitative mindset and desire to work with data and to constantly improve.Studies in business, economics, physics, computer science or related."
Sekretär*in (m/w/d),Technische Universität Braunschweig,Braunschweig,"Peter L. Reichertz Institut für Medizinische Informatik, Abt.Eine*n Sekretär*in (m/w/d).Die Technische Universität Braunschweig mit nahezu 18.500 Studierenden…"
Data Steward Biologicals CMC (m/f/d),Hays,Ulm,Help to implement data standards in source data systems together with the business functions data owners.Ensure successful usage of BI development data for all…
Intern/Working Student Performance Marketing DACH (f/m/d),Holidu GmbH,München,"Quantitative mindset and desire to work with data and to constantly improve.Studies in business, economics, physics, computer science or related."
Security Services Specialist (m/f/d),Allianz Technology SE,München,"University degree (primarily in computer science or natural sciences) or similar experience.Ensure that IT security architecture, controls, processes, policies…"
Technical Co-Founder (f/m/d) as member of the founding team for a cancer patient support startup,RoX Health GmbH,Berlin,You take care of data security.One in eight women gets breast cancer over the course of her life – that’s 70.000 a year.The diagnosis turns lifes upside down.
Software Engineer Frontend - All About Cake,Oetker Digital GmbH,Berlin-Friedrichshain,"As a Software Engineer (Mid, Senior) you will work on a data oriented, 100 % cloud based, monolithic and microservices based hybrid platform with a variety of…"
Performance Test Engineer (m/f/x),Nash Technologies,Böblingen,"Visualization of the collected performance data.Excellent SQL skills and data evaluation and visualization.University degree in the field of computer science,…"
PostDoc Position – Genomic basis of environmental adaptation,Senckenberg,Frankfurt am Main,"Bioinformatics skills, including NGS data analysis and ecological modeling, e.g. de novo genome assembly, metabarcoding, metagenomics, transcriptomics."
Director of Conversion Strategy and Web,Pipedrive,Berlin,"Bachelor’s degree, preferably in business, computer science, or a quantitative field.We believe it takes great people to make a great product."
Full Stack Developer,Deutsches Krebsforschungszentrum,Heidelberg,Build data portal and interface it with underlying software services.Bachelor's degree in computer science or similar technical background.
Project Manager (w/m/d) - Smart Office,Zalando,Berlin,"Help design the data infrastructure, are part of the CRE Innovations Team and jointly develop innovative solutions.WHERE YOUR EXPERTISE IS NEEDED."
Abschlussarbeit - „KNIME in the Cloud“,STAR COOPERATION GmbH,Böblingen,"Teamgeist, geballte Expertenpower, Verantwortung und Networking: Daraus schmieden wir bei STAR innovative Produkte und Dienstleistungen auf einem neuen Level."
Clinical Data Manager - Germany,Collins McNicholas,Frankfurt am Main,"This will include creating data specifications, coordinating CRF design, database build and testing, data maintenance, authoring CRF and data management plan."
Director of Product Marketing (m/f/d),Freeletics GmbH,München,"Drive use of data throughout marketing and own relevant metrics to drive Freeletics growth goals.By combining sports science, AI technology and long-term…"
"Program Officer (m/f/d), Wadden Sea World Heritage Conservation",The Common Wadden Sea Secretariat (CWSS),Wilhelmshaven,"Masters-level university degree in biology, marine science, environmental science or a related discipline.Basic knowledge in GIS and data-handling,."
Specialist IT and Automation (m/f/d),trinamiX GmbH,Ludwigshafen am Rhein,"Bachelor's degree in computer science or a related field.Merging image data, depth information and material parameters with a camera system unlocks the next…"
Data Scientist (m/w/d) Data Analytics - Big Data,Ratbacher,Stuttgart,Sie möchten in einem weltweit agierenden Unternehmen Karriere machen und sich beruflich weiterentwickeln?Für unseren renommierten Kunden sind wir auf der Suche…
Sr. Application Engineer CIS / Automotive (f/m/d),Samsung Electronics,München,"Image Signal Processor HW and Firmware (ISP) understanding: Basic knowledge of color image data processing such as Color Interpolation, Auto White Balance (AWB)…"
Cloud/ DevOps Software Engineer,Bettzeit GmbH,Frankfurt am Main,"The science: Emma actively engages in sleep science research and employs neuroscientists to invent SleepTech, not resell.This is what you'll do:"
Technical Product Owner – Platform Services (m/f/d),heycar,Berlin,Coordinate strategic and tactical tasks with Product Managers from country specific teams and other technology teams as infrastructure and data warehouse.
ACS Front Desk and Relocation Services (w/m/d),French Consulting LLC,Wiesbaden,"1 year experience in conducting briefings, trainings, preparing formal and informal correspondence, memorandum, reports, and data collection, and creating…"
Tenure-Track Faculty Positions (f/m/d),CISPA Helmholtz-Zentrum für Informationssicherheit,Saarbrücken,Applications are invited for tenure-track faculty positions in all areas related to trustworthy machine learning and data science.
Technical Sales Manager - EU,SafeRide,Bochum,"The ideal candidate has a healthy blend of technical and business acumen, critical thinking and tactical execution and can collaborate and drive data science &…"
Wissenschaftliche Mitarbeiterin bzw. Wissenschaftlicher Mitarbeiter,Universität Hamburg,Hamburg,Die Universität Hamburg ist als Exzellenzuniversität eine der forschungsstärksten Universitä-.Mit ihrem Konzept der „Flagship University“ in der Metropolregion…
Senior Network Engineer,Jacobs,Stuttgart,"Engineer and lead enterprise data, voice and video networks.Jacobs is seeking a qualified Information Technology (IT) professional to support the USSOCOM SITEC…"
Software Engineer (Scala) - zDirect (Marketplace)(w/m/d),Zalando,Berlin,You have a good grasp of computer science fundamentals combined with a strong capacity to solve complex problems.WHERE YOUR EXPERTISE IS NEEDED.
Intern/ Working Student Performance Marketing Nordics (f/m/d),Holidu GmbH,München,"Quantitative mindset and desire to work with data and to constantly improve.Studies in business, economics, physics, computer science or related."
Maintenance Specialist / Wartungstechniker/in (m/f/d),infarm,Düsseldorf,"Infarm definiert Wachstum neu – 2013 von Osnat Michaeli and den Brüdern Erez and Guy Galonska gegründet, versammelt infarm heute ein stetig wachsendes Team von…"
"Abschlussarbeit - „Best-Practice-Umgebung für KI-Anwendungen""“",STAR COOPERATION GmbH,Böblingen,"Teamgeist, geballte Expertenpower, Verantwortung und Networking: Daraus schmieden wir bei STAR innovative Produkte und Dienstleistungen auf einem neuen Level."
Qualification/Validation Expert (m/f/d),Hays,Basel,"Experience in data base assisted maintenance monitoring systems.Academic degree in Engineering, Pharmaceutical Technology, natural science or related field."
(Senior) DevOps & Cloud Engineer (m/w/d),EVENTIM,Hamburg,"Der Bereich Information Science verwandelt Daten in Informationen, Produkte und Services für unsere 100 Millionen Endkunden und Tausende von Partnern."
"Praktikant (m/w/d) - Vertriebsstrategie, Marketing und Business Development im Smart Energy Startup",GreenPocket GmbH,Köln,Als agiles Startup im dynamischen Wachstumsmarkt für Smart-Energy-Software begleiten wir weltweit Energieversorger und Unternehmenskunden bei der Realisierung…
Senior Consultant / Manager (m/w/d) Insights Driven Enterprise – Process Mining,Capgemini,München,Capgemini Invent ist die weltweite Beratungseinheit der Capgemini-Gruppe für digitale Innovation und Transformation.Be part of our journey.
(Senior) PHP Backend Developer (m/f/d),allmyhomes GmbH,Berlin-Kreuzberg,Specialist in Software Application Development or university degree holder in the field of (media) computer science or equivalent.
