title,company,location,description
Cybersecurity SIEM Junior Engineer (d/f/m),Airbus,München,"If you are not afraid of taming big data monsters and even finding ways to feed them with data they rarely crunched before, you might have found the right place…"
UX Designer:in [m/w/d] | Expert:in für innovatives & datengetriebenes UX,WAYS GmbH,Dortmund,"People ignore design that ignores people: Und genau deswegen suchen wir dich!Du bist mutig und kreativ.Du hast das Multitalent, das alle wollen."
Uni­ver­si­täts­pro­fes­sur - BesGr. W3,Technische Universität Berlin,Berlin,"Technische Universität Berlin - Fakultät IV.An der Technischen Universität Berlin, Fakultät IV - Elektrotechnik und Informatik - ist am Institut für…"
Product Owner (f/m/d) for SAP Analytics Cloud (SAC),SAP,Walldorf,"It combines all analytics capabilities – including business intelligence (BI), planning, predictive analytics, data visualization, and digital boardroom tool -…"
SAP BI Consultant,Zalando,Berlin,Support business stakeholders in a fast-paced innovative environment with accurate and insightful data deep dives.WHERE YOUR EXPERTISE IS NEEDED.
Projektleiter Patient Reported Outcomes (PRO) (m/w/d),Kelly Services GmbH,Berlin,"Maintain awareness, education on and implementation of new methods, tools and data sources to ensure study methods represent current state of science, as well…"
IT Administrator and Service Desk Agent (m/f/x),KI professionals,Stuttgart,"Bachelor's degree in technology, engineering or computer science; alternatively, a comparable education with appropriate work experience."
Senior Full-Stack Developer (m/f/d) Data Solutions,Kuehne+Nagel,Hamburg,"Experience in integrating new applications with processes and data flows of existing system landscape.Work closely with product owners, business experts and…"
Software Developer (m/w/d),Makeit Consulting GmbH & Co. KG,Bensheim,"Wir sind ein junges, innovatives, mittelständisches IT-Dienstleistungsunternehmen mit Sitz in Bensheim, Deutschland.Dann kommen Sie jetzt zu uns."
Principal Battery System Design Engineer (m/f/d),Fluence Energy,Erlangen,"You will evaluate all aspects of battery supplier components from fundamental science to manufacturing and assembly.Art der Stelle: Vollzeit, Festanstellung."
Senior Product Specialist,SAP,Berlin,"Excellent analytical skills, and data driven approach to constantly analyze and incorporate user feedback and analytics to improve the product experience."
Senior Growth Consultant (PM/CRM) (m/f/d),Phiture,Berlin-Kreuzberg,Develop strategic marketing automation roadmaps based on a detailed understanding of the client’s qualitative and quantitative data insights.
Manager IT Projektkoordination (m/w/d),AVANTGARDE Experts,Stuttgart,"AVANTGARDE Experts vermittelt deutschlandweit Software-Engineering-Experten für Webentwicklung, Mobile, Data Science, AI und in vielen weiteren Bereichen –…"
"Senior Manager, Software Development - Amazon Community Shopping",Amazon Development Center DEU,Berlin,"Bachelor’s degree in computer science or related technical field.This role requires the ability to creatively deal with ambiguity, be data-driven and juggle…"
(Senior) Backend Software Engineer - Content Platform,Meltwater,Berlin,A degree in computer science or a comparable qualification.A degree in computer science or a comparable qualification.About the team in Berlin.
Senior Linux Consultant (m/w/d),ATIX,Garching bei München,"As a dynamic and growing technology company, we are looking for new colleagues.We are looking for people with great potential and an even greater portion of…"
Principal Technical Program Manager - Amazon Community Shopping,Amazon Development Center DEU,Berlin,"Knowledge of CS fundamentals including data structures, algorithms, and software design.10+ years project and program management experience for software…"
Tech Lead Cloud/DevOps Software Engineer,Bettzeit GmbH,Frankfurt am Main,"The science: Emma actively engages in sleep science research and employs neuroscientists to invent SleepTech, not resell.This is what you'll do:"
Global IT Land & Digital Solutions – Functional Manager Trainee for our International Trainee Program Talents@DB Schenker (f/m/d),Schenker AG,Frankfurt am Main,"We will treat your personal data confidential.Good university degree in business administration, information management, computer science, logistics or freight…"
Junior computing & communication engineer (m/w/d) für Airbus,Aviation Industry Personnel SERVICES GmbH,Immenstaad am Bodensee,Completed bachelor's degree in computer science or similar qualification.Providing sufficient detailed data and information on system elements to facilitate…
Tech Lead Mobile Software Engineer (iOS or Android),Bettzeit GmbH,Frankfurt am Main,"The science: Emma actively engages in sleep science research and employs neuroscientists to invent SleepTech, not resell.This is what you'll do:"
Global IT Land & Digital Solutions – Technical Architect Trainee for our International Trainee Program Talents@DB Schenker (f/m/d),Schenker AG,Frankfurt am Main,"We will treat your personal data confidential.At DB Schenker, you are part of a global logistics network that connects the world.Did we engage your interest?"
Join the DABBEL TEAM - Data Science,DABBEL - Automation Intelligence GmbH,Düsseldorf,All others must bring data.Filter out noise in building data and find the underlying signals and correlations.Completely autonomous and AI based.
Data Scientist (f/m/d),Wonder,Berlin,2+ years of work experience as a data scientist/data wrangler/data engineer.You will help us establish data science as a pillar of Wonder.
Werkstudent (m/w/d) Data Science,Seven.One Entertainment Group GmbH,München,"Für unseren Standort Unterföhring bei München suchen wir:Werkstudent (m/w/d) Data Science.Du suchst nach einer Möglichkeit, dein theoretisches Wissen zu…"
Data Scientist (m/w/d),Waschbär GmbH,Freiburg,"Ab sofort suchen wir Sie für unseren Hauptsitz in Freiburg oder Remote als:Data Scientist (m/w/d).Neue Aufgaben, die Sie erwarten:"
Junior Data Scientist (w/m/d),Siemens Healthcare GmbH,Forchheim,"Wollen Sie die Zukunft des Gesundheitswesens mitgestalten?Wir bei Siemens Healthineers setzen auf Menschen, die ihre Energie und Leidenschaft diesem Ziel…"
Consultant (m/w/d) Applied Data Science,P3 group GmbH,Stuttgart,"Du bist für die Verarbeitung und Analyse unstrukturierter, heterogener Datensätze mithilfe neuester statistischer und mathematischer Anwendungen verantwortlich."
Werkstudent (m/w/d) Data Scientist im Data Analytics Team,Union Investment,Frankfurt am Main,Gesellschaft: Union Investment Service Bank AG.In der Abteilung Zukunftstechnologien und Digitalisierung bauen wir aktuell ein Team für das Thema Data…
Consultant (m/w/d) Data Science,P3 group GmbH,Stuttgart,"Du arbeitest an der Gewinnung von wertvollen Informationen aus vorhandenen, ungenutzten Datenquellen und Echtzeitdaten.T +49 711 252 749 18."
Senior Data Scientist,Simplaex GmbH,Berlin,The engineering & ETL work to process all customer data is done by our data team – who deliver to your ML team data from all customers in a unified format.
JUNIOR DATA ANALYST (M/W/D),Canyon Bicycles,Koblenz,"CANYON IST EINER DER WELTWEIT FÜHRENDEN HERSTELLER VON RENNRÄDERN, MOUNTAINBIKES, TRIATHLON-, FITNESS-, URBAN- UND E-BIKES.DER DIREKTE WEG MACHT UNS AUS."
Werkstudent im Bereich Data Science (w/m/d),metafinanz Informationssysteme GmbH,München,Metafinanz. Wir transformieren das Business unserer Kunden in neue Modelle für die Wirtschaft 4.0.Dabei überzeugen wir durch ganzheitliche Betrachtung von…
Data Curator/Steward (f/m/d),Leibniz-Gemeinschaft,Bremen,Curation and archiving of data from (semi-)automatic data flows.Further development and adaptation of the data and data type concepts.
Student Assistant Innovation,Deutsche Welthungerhilfe e. V.,Bonn,"You are currently enrolled as a student of IT, data science, mathematics, physics or a related field.As Student Assistant you will support our Innovation Unit…"
Working Student Thermal Storage Simulation,Siemens Gamesa Renewable Energy,Hamburg,"You schedule and perform simulations, summarize and visualize data for discussion with the team.You continuously validate simulation results with measured data…"
Assistant Scientist (m/f/d),Universitätsklinikum Essen,Essen,We use your data exclusively for application purposes in accordance with the applicable data protection regulations.Assistant Scientist (m/f/d).
Software Developer C++ / Data Scientist (m/f/d) / from now on,Also Energy,Berlin,"Integration of 3rd party data into our cloud.We have an application that takes IoT data from large scale Solar power deployments, the software filters and…"
Business Analyst / Data Analyst (m/w/d),Volkswagen AG,Wolfsburg,"Zusammenarbeit mit IT- und Einkaufsexperten, um entlang der Geschäftsanforderungen IT-Lösungen zur Unterstützung der Analyse- und Reportinganforderungen, um…"
"Praktikum im Bereich Data Strategy, Products & Privacy",Axel Springer,Berlin,Du möchtest das datengetriebene Wachstum eines der größten deutschen Medienhäuser vorantreiben?Dich fasziniert die Arbeit an der Schnittstelle zwischen…
Teamlead Big Data (m/w/d),The unbelievable Machine Company GmbH,Berlin,Werde 'Teamlead Big Data (m/w/d)' bei \*um*.Wir suchen Verstärkung für unser außergewöhnliches Team bei „The unbelievable Machine Company“. Als Experten mit…
Research Scientist (f/m/d) - Kidney Disease,Evotec,Göttingen,Analyzing and reviewing data (including statistics) and preparing them for presentations and reporting.PhD degree with a few years of experience in biological…
Big-Data Cloud Engineer,AllCloud,Home Office,"Experience building and optimizing ‘big data’ pipelines, architectures, and data sets.Design, Build and Operate the infrastructure required for optimal…"
Master Student (f/m/d) for intern or Master Thesis,Deutsches Zentrum für Neurodegenerative Erkrankung...,Bonn,"To this end, researchers at ten DZNE sites across Germany pursue a translational and interdisciplinary strategy comprising five interconnected areas:…"
Teamleiter Data Science (m/w/d),Agile IT Management GmbH,Hannover,Verstärken Sie unser erfolgreich wachsendes AI/Machine Learning Team am Standort Hannover oder Osnabrück!AIM ist seit 2016 Pionier beim industriellen Einsatz…
Business Analyst (m/w/d),MeJuvante Consulting GmbH & Co KG,Frankfurt am Main,You have advanced proficiency in data querying with SQL; preferably also expertise in data transformation and statistical computing in Python or R.
Data Engineer,Client Server,Berlin,You'll focus on building data and ETL pipelines as well as creating and maintaining an efficient data infrastructure using Python within a DevOps environment…
Specialist (f/m/d),Vestas,Dortmund,Well-connected network of experts in industry and science.Through our industry-leading smart data capabilities and unparalleled more than 96 GW of wind…
Werkstudent Customer Success (f/m/d),plista GmbH,Berlin,Ab Februar 2021 suchen wir DICH als Unterstützung für unser Customer Success Team.Als Werkstudent/in im Customer Success erhältst du von Anfang an…
Scientist - Analytical Science & Technology (AS&T) (m/f/d) - Biotech/Vaccines,Antal International,Deutschland,"Analysis of data, data management and root cause investigation.Our client is a world's leading animal health company with more than 5,800 employees worldwide."
7 pos­i­tions - Research Assist­ant - salaray grade E 13 TV-L Ber­liner Hoch­schu­len,Technische Universität Berlin,Berlin,"The BIFOLD-BBDC focuses on Big Data Management, Big Data architectures and benchmarking processing of high data volumes and low latency, Novel hardware…"
Scientist - Analytical Science & Technology (AS&T) (m/f/d) Biotech/Vaccines,Antal International Personalberatung,Cuxhaven,"Analysis of data, data management and root cause investigation.Our client is a world's leading animal health company with more than 5,800 employees worldwide."
CRM Manager (f/m/d),air up GmbH,München,"We have harnessed the physiological science behind taste perception to add flavor to water using just scent.High affinity for numbers and IT, strong analytical…"
HR Administrator – Focus Travel,European Molecular Biology Laboratory,Heidelberg,Assist in all activities pertaining to the HR Operations including payroll related data maintenance.We are Europe’s flagship research laboratory for the life…
IT Data Engineer Advanced Analytics (m/f/d),ALDI SÜD,Mülheim an der Ruhr,Coordinating the international Data Engineer Community within the scope of our BI Governance as well as collaborating on further data science projects.
Java Elasticsearch Engineer (m/w/t),Quandoo GmbH,Berlin,Experience in architecting data structures using Elasticsearch.Ability to perform data-driven benchmarking and performance testing.
Software Engineer - High speed sample delivery,Deutsches Elektronen-Synchrotron DESY,Hamburg,"Bachelor/ Master degree in physics technology, computer science, or equivalent degree.In this way, DESY contributes to solving the major questions and urgent…"
Senior Data Scientist (m/w/d),Agile IT Management GmbH,Hannover,Verstärken Sie unser erfolgreich wachsendes AI/Machine Learning Team am Standort Hannover oder Osnabrück!AIM ist seit 2016 Pionier beim industriellen Einsatz…
Trainee (m/w/d) Online Marketing,Digital Beat GmbH,Köln,"Wir sind Digital Beat, wir gestalten Wissensaustausch in den Bereichen Online-Marketing, Unternehmensgründung, Finanzen und Persönlichkeitsentwicklung."
HR Assistant,"Medpace, Inc.",München,Manage HRIS data entry for current and former employees;Medpace’s mission is to accelerate the global development of safe and effective medical therapeutics…
Systems Integration Specialist (w/m/d),Mitel,Berlin,"Gather and analyse data to establish system requirements.At Mitel, you will have the opportunity to help businesses connect, collaborate and provide better…"
Pricing Business Partner (m/w/d),HILTI,Kaufering,"Experience in business analysis, data modelling is a plus.Completed university degree, master's in business administration, economics or computer science."
Professur (W3) auf dem Gebiet der Verfahrenstechnik (Open Topic Professur),Technische Universität Dresden,Dresden,"Reference to data protection: Your data protection rights, the purpose for which your data will be.Processed, as well as further information about data…"
Senior Scientist Tau Biology in Neuroscience Discovery (m/w/d),Abbvie,Ludwigshafen am Rhein,Independently perform data analysis and interpretation.Effectively compile and present scientific plans and data.
Risk Management Lead,UCB S.A.,Monheim,"Minimum 10 years in the area of pharmaceutical research and development or related field preferably in area of RBM, clinical study management, clinical data…"
Product Manager Intern,Adecco Group,Berlin,"Academic background in information technology, computer science, business management or equivalent studies.The Adecco Group is the world’s leading HR solutions…"
Full Stack Developer (m/w/d),Ikara Vision Systems,Kaiserslautern,"Technology related decision making at the intersection between software development and data science.We are IKARA Vision Systems, a spin-off of the German…"
Postdoctoral positions in High-Energy Astrophysics,Max Planck Institute for Extraterrestrial Physics,Garching bei München,Familiarity with X-ray data analysis and/or interpretation would be highly desirable.The research program should be mainly focused on the exploitation of…
Online Marketing Manager (m/f/d) Programmatic located in Berlin or Duesseldorf,Omnicom Media Group Germany,Berlin,"Be involved in the creative process behind data strategy in order to come up with new Signals & Targeting ideas to amaze our clients.In this role, you will?"
Senior Innovation Engineer – Digital Image Processing (m/f/d),Diebold Nixdorf,Berlin,"University degree in computer science, electronics or electrical engineering or a comparable discipline.Be more at Diebold Nixdorf."
"Co-Founder & CTO (m,f,x) – High-impact Health-Tech Venture",Atlantic Food Labs GmbH,Berlin,"Experience with digital health apps, behavioral change, and data science is a strong plus.5+ years of high-performance tech environment (ideally start-up) as a…"
Lead Performance marketing,bonify,Berlin-Kreuzberg,"Relevant work experience analysing large, multi-dimensional data sets and synthesizing data insights into actionable recommendations."
POSTDOCTORAL FELLOW – SYNTHETIC BIOLOGY DESIGN AND EVOLUTION,European Molecular Biology Laboratory,Heidelberg,"Process, analyse and store data and results from high-throughput experiments.The postdoctoral fellow will be responsible for processing and analyzing data…"
CRM Architect - Salesforce (m/f/d),Statkraft,Düsseldorf,Excellent understanding of process management and process- and data modeling.Statkraft is Europe’s largest generator of renewable energy.
Global Search Lead Daimler (m/f/d) located in Berlin or Düsseldorf,Omnicom Media Group Germany,Berlin,"The team includes Network leadership and coordination, strategy & insights & dedicated DMP & data partnerships expertise.WHAT YOU’LL DO [#762542]."
Sales Manager In Building Networks / Data Center (m/f/d) (Enterprise Networks) for Germany-West,Corning Optical Communications GmbH & Co. KG,Frankfurt am Main,Corning is one of the world’s leading innovators in materials science.A particular focus on understanding and growing data center business by executing tactics…
Writer of a Bachelor-/Masterthesis: Predictive modelling of tool wear in turning of nickel-based superalloys (m/f/d),MTU Aero Engines AG,München,Interest in the field of data science and its application in manufacturing.Gather and analyze experimental process data.We shape the future of Aviation.
VP of Risk (w/m/d),Finiata,Berlin,"Proactive collaboration with Finance in setting up financial risk policies, and continuously develop risk performance dashboards & risk reporting to facilitate…"
Senior Experience Designer IHUB (m/f/d),"Deutsche Telekom AG, VTI",Darmstadt,"For our industry-leading innovation area, we are looking for an Senior UX Designer (m / f / d) with experience in the design of digital products and…"
Die Stiftung Neue Verantwortung sucht spätestens zum 15. Januar 2020 eine studentische Hilfskraft,Stiftung Neue Verantwortung,Berlin,"Die Stiftung Neue Verantwortung ist eine gemeinnützige Denkfabrik in Berlin, die Expertise aus Politik, Forschungseinrichtungen, NGOs und Unternehmen…"
Senior Experience Designer IHUB (m/f/d),"Deutsche Telekom AG, VTI",Bonn,"Apply now APPLY WITH HANDICAP.For our industry-leading innovation area, we are looking for an Senior UX Designer (m / f / d) with experience in the design of…"
(Junior) Developer for Cloud Native Projects,SAP,Walldorf,"Experience with object-oriented programming, common data structures, and algorithms.Excellent degree in computer science, software engineering, or a related…"
Senior / Lead Product Analyst,Blinkist,Home Office,"Our data landscape is built on AWS.You are part of our cross-functional missions and collaborate closely with stakeholders from product management, data…"
"Wissenschaftliche/r Mitarbeiter/in (m/w/d) (75%, Entgeltgruppe 13 TV-L)",TU Chemnitz,Deutschland,"Nachdem wir eine Promotionsstelle erfolgreich besetzt haben haben wir ab April eine zweite Promotionsstelle (wiederum TVL-13, 75%) zu besetzen."
Cloud Onboarding Specialist – Business Consultant,Boehringer Ingelheim,Ingelheim am Rhein,Proven practical experience contributing data-intensive solutions in the Cloud with the ability to match solution designs with Cloud platform and support needs.
"Manager, Production Engineering (m/f/d)",AppDirect,München,"For more information about our use and handling of personal data from job applicants, please read our Candidate Privacy Policy."
Full Stack Developer,ASML,Dresden,"8+ years from which at least 3 years as a Full Stack Software Developer in a complex, technically demanding and data savvy industry."
Reporting Analyst/ Data Scientist (m/w/d),DIS AG,Hannover,"Du weißt wie aus Daten und Zahlen aussagekräftige Informationen werden!Du liebst es Daten zu analysieren, zu modellieren und zu interpretieren!"
IT Application/Platform Manager (f/m/d) - DataLake and Analytics,Siemens Financial Services GmbH,München,"We are more than Financial Services as we are turning ideas into reality.Be it the global transition to cleaner energy sources, the digitalization of…"
Projektleiter Datenmanagement / Daten Architekt / BI Architekt (m/w/d),Geiger Unternehmensgruppe,Oberstdorf,Projektleiter Datenmanagement / Daten Architekt / BI Architekt (m/w/d).Für unsere IT-Abteilung am Standort in Oberstdorf oder Waltenhofen (nahe Kempten) suchen…
Junior Mobile (Android/iOS) developer,Murmuras,Bonn,Improve data storage and analysis.Collaborate with our clients from science institutes.University degree in computer science (max 2 years old).
Senior Softwareentwickler (m/w/d),akquinet,Berlin,"Wir suchen für unser 86-köpfiges Team in Berlin Schöneberg eine neue Kollegin oder einen neuen Kollegen, die/der mit uns maßgeschneiderte Qualitäts-Software für…"
Product Manager (m/f/d),e-bot7 GmbH,München,Use that data to inform product direction as well as product revisions.With our expert team of application developers and data scientists we are working…
Senior Web/.Net Developer (f/m/d),XTP AG,Home Office,"Completed computer science studies or comparable qualifications.With our big-data-driven, forensic approach we create transparency of costs, processes and…"
Software Engineer MS Dynamics NAV/BC (m/f/d),Fashionette GmbH,Düsseldorf,You work with big data.You create APIs to expose NAV/BC and/or other data sources.You have a university degree (computer science or business administration)…
Duales Studium Management & Digitalisierung Bachelor of Arts,UCB S.A.,Monheim,Let's push the boundaries together and make the most of your talents!Duales Studium Management & Digitalisierung Bachelor of Arts.Was bieten wir Dir noch?
Linux Service Desk Engineer (m/w/d),The unbelievable Machine Company GmbH,Berlin,Werde 'Linux Service Desk Engineer (m/w/d)' in Berlin bei \*um*.Wir suchen Verstärkung für unser außergewöhnliches Team bei „The unbelievable Machine Company“.…
Solution Sales Manager (m/w/d) Connected Solutions,NTT,München,Werden Sie Teil unseres innovativen Teams aus hoch motivierten Experten.Unser Bereich Connected Solutions berät unsere Kunden und liefert IT-Lösungen in…
Praktikum Web Development (w/m/d),FoxBase GmbH,Düsseldorf,"TL;DR: * Du übernimmst Verantwortung, Deine Persönlichkeit wird teil der Firma, Deine Erfahrungen in der Webentwicklung kommen voll zur Geltung, Du entwickelst…"
Senior Technical Security Engineer (m/f/d),NGENA,Frankfurt am Main,Information about processing of your data by ngena GmbH can be found here: www.ngena.net/privacyinformation_applicants.A state-of-the-art workplace.
Software Engineer (m/w/d),Orbit Ventures,Hamburg,Bei ORBIT entwickeln wir digitale Geschäftsmodelle und nachhaltige Lösungen mit messbarem Impact.Wir verbinden Welten: Bei uns treffen sich die besten und…
Frontend Developer:in [m/w/d] | Expert:in für innovative Webentwicklung und Datenvisualisierung,WAYS GmbH,Dortmund,"Du machst unsere nächste Software zur Brand.Du gibst deinem Code den Style, den er verdient hat.Du hast das Multitalent, das alle wollen."
Internship - Online Marketing - french speaking (d/f/m) - Berlin,Zipjet Global Services GmbH,Berlin,"You are currently enrolled in University and are studying in a business-related subject (e.g. media, marketing, economic or communication science)."
Senior Business Development Manager (F/M/X) - Potsdam or Berlin,D4L data4life gGmbH,Potsdam,"Experience with data-driven AI / ML companies and consumer mobile apps is an asset.You have a Master degree in business, science, medicine or comparable…"
Pharmazeut/in (m/w/d),Office Events P & B GmbH,Landkreis Mainz-Bingen,"Medical doctor, Veterinarian, Pharmacist, or other natural science degree.Knowledge of the development and implementation of clinical trials, including data…"
Senior Frontend Engineer (m/w/d),TWAICE Technologies GmbH,München,"You have a BS/MS in computer science or equivalent experience.Visualizing a wide range of (battery-)data in 2D/3D using frameworks like d3.js, plotly, three.js…"
Lead Software Engineer (m/f/d),Temedica GmbH,München,"At Temedica, we combine digital technologies with medical science - two areas that for us are inseparable.In this position, you are part of an agile product…"
Principal Consultant – REACH & Global Registration (Mid-Senior Level),ERM Group,Frankfurt am Main,"Classification and labelling of industrial chemical substances, Safety data sheet authoring / hazard communication.And we offer flexible working environment."
Senior Backend JavaScript Developer,YAS.life,Berlin,"Due to your 3+ years of experience in Javascript Development, you bring a solid foundation in computer science, with strong competencies in data structures,…"
"Senior Software Engineer (Backend Python) - Demand, Logistics (f/m/d)",Delivery Hero,Berlin,"Data Science: Optionally, data analysis and science is a hobby you would like to deepen your knowledge of further.Want to be a Hero?"
Senior Backend Software Engineer - Python,Advertima AG,Berlin,Experience with Big-data Platforms architectures.The Advertima Vision Technology achieves this challenging goal by providing a real-time data stream for visual…
Senior Softwareentwickler (m/w/d),akquinet,Berlin,"Für unseren Standort in Berlin Schöneberg suchen wir für unser 86-köpfiges Team eine neue Kollegin/Kollegen, die/der mit uns maßgeschneiderte Qualitätssoftware…"
Medical Advisor (m/w/d),Office Events P & B GmbH,Landkreis Mainz-Bingen,"Medical doctor, Veterinarian, Pharmacist, or other natural science degree.Knowledge of the development and implementation of clinical trials, including data…"
Junior Computing and Communication Engineer (m/f/d),Orizon GmbH,Immenstaad am Bodensee,Providing sufficient detailed data and information on system elements to facilitate implementation into enable consistency with architectural units as they…
(Senior) Cloud Platform / Apps Security Architect (f/m/d) within Intelligent Enterprise Solutions,SAP,Walldorf,"Strong background in infrastructure security / application security, data protection, secure software development and software engineering."
Teamleiter Produktlinie Immobilien und Schaden (m/w/d) für unseren Bereich IT,Funk,Hamburg,"Als Deutschlands größter, inhabergeführter und unabhängiger Versicherungsmakler und Risk Consultant sprechen wir seit 1879 Unternehmen in Sachen Sicherheit die…"
(Senior/ Mid-Level) Salesforce Engineer - Sales Cloud (f/m/d),Delivery Hero,Berlin,Using ANT scripts and creating packages with experience in importing and exporting data in Salesforce.com.Want to be a hero?Have we caught your attention?
(Senior) System Manager DevOps (m/w/d),M2. technology & project consulting GmbH,Berlin,Unsere Recruiting Policy während Corona: M2 stellt weiterhin Talente ein.Bewerbungen werden bearbeitet und Interviews finden bis auf weiteres per Video statt.
(Senior) SecDevOps-Engineer (f/m/d) for SAP Cloud Infrastructure Monitoring,SAP,Dresden,"The Cloud Platform Monitoring Team operates the datalake & monitoring data collection for Global Cloud Services, and by doing this helps to improve stability &…"
Senior IT Architect (m/f/d),Kelly Services GmbH,München,Our client is a next-generation global technology company that helps enterprises reimagine their businesses for the digital age.Senior IT Architect (m/f/d).
"Senior Automation Test Engineer (Java, Selenium)",GlobalLogic,Kaufering,"This role will own the data management and analysis of the tests – reporting on test results & risks.The Test Engineer works alongside designers, developers &…"
Ärztin / Arzt (m/w/d),Office Events P & B GmbH,Landkreis Mainz-Bingen,"Medical doctor, Veterinarian, Pharmacist, or other natural science degree.Knowledge of the development and implementation of clinical trials, including data…"
Dozierende auf Honorarbasis für Bachelorstudiengänge - Informatik und Management (w/m/d),"Internationale Hochschule für Wirtschaft, Technik...",Berlin,"Die Hochschule für Wirtschaft, Technik und Kultur (hwtk), ab dem 1.Januar 2021 VICTORIA | Internationale Hochschule, ist eine innovative, staatlich anerkannte…"
Senior Fullstack Web Developer (w/m/d),FoxBase GmbH,Düsseldorf,"TL;DR: * Du übernimmst Verantwortung, Deine Persönlichkeit wird teil der Firma, Deine Erfahrungen in der Webentwicklung kommen voll zur Geltung, Du entwickelst…"
Data Analyst - Marketplaces (m/f/d),Berlin Brands Group,Berlin-Mitte,You acquire and implement new data streams to support our decision-making process.You actively support the expansion of a data-driven and KPI-oriented company…
Data Scientist - Computer Vision (m/w/d),PALTRON GmbH,Hamburg,"Unser Partner LIFEBONUS verfolgt die Vision, das Thema betriebliche Gesundheitsförderung digital zu revolutionieren.Sicherer Umgang mit Python oder C/C++."
Sales Manager / Vertrieb (m/w/d),StackFuel GmbH,Berlin-Kreuzberg,In den letzten drei Jahren hat sich StackFuel zu einem der führenden innovativen Anbieter für praxisnahe Online-Trainings im Bereich Data Analytics und Data…
Product Manager Business Intelligence (m/f/d),Westwing Home & Living GmbH,München,"In this position, you will enable the Product team to translate data into actionable insights, initiative pipelines & visualization dashboards and you will…"
Senior Customer Service Technical Support (m/f/d),e-bot7 GmbH,München,Bachelor’s Degree and/or certification in computer science or other technical field.With our expert team of application developers and data scientists we work…
Customer Support Engineer,Tulip Interfaces Inc,München,4-year university degree in engineering or computer science.Experience in computer science a plus; familiarity with SQL and basic coding at a minimum.
Senior Business Intelligence Analyst - Growth (m/f/d),Spryker System GmbH,Berlin,Empower the different departments in data understanding and mastery to make better decisions.As Spryker’s Senior Business Intelligence Analyst - Growth you…
Fullstack Developer_in - Ruby (m/w/d),Trendence Institut GmbH,Berlin-Kreuzberg,"Das Research- und Data Team baut innovative, datengesteuerte Entscheidungshilfen für den gesamten HR-Bereich auf.Egal ob im Büro in X-Berg oder im Home Office."
(Senior) Javascript Developer (m/f/d) with Angular 2+ / React,allmyhomes GmbH,Berlin,Specialist in Software Application Development or university degree holder in the field of (media) computer science or equivalent.
SENIOR SECURITY CONSULTANT PROFESSIONAL SERVICE,Antal International / Ohana GmbH,Frankfurt am Main,Completed degree in computer science or comparable training with additional qualifications in the specialist area or relevant professional practice.
Software Project Manager (f/m/d),Magna International Inc.,Sailauf,Ensures all necessary engineering documentation and data is generated and maintained to ensure traceability and compliance to company procedures (e.g. Process -…
Software Test Engineer (m/f/d),r2p Group,Flensburg,"You have a degree in computer science, electrical engineering or similar.The r2p Group enables Smart City Transportation by designing and developing…"
