title,company,location,description
Systems Engineer (SRE/DevOps),Nubank,Berlin,"Our main users include data analysts, data scientists, business analysts, backend, and data engineers.Nubank's Berlin office hosts the data infrastructure…"
(Senior) Technology Consultant (m/w/d) Hybrid Cloud Integration & Process S/4 HANA,SAP,Walldorf,Above-average degree in (business) computer science.From a process perspective it requires a good understanding about the underlying process steps and master…
Data Scientist m|w|d,Miele,Gütersloh,"Konzeption, Evaluation und Implementation von daten-getriebenen Prototypen, Services und Produkten im IoT Umfeld."
Intern Data Engineer (f/m/d),UniCredit Bank,München,"Basic understanding of data structures.To support our project, that will bring majority of our data to Palantir platform we search for a data engineer."
Data Scientist (Big Data) (m/f/d),ALDI SÜD,Mülheim an der Ruhr,"Further developing data science applications and tools.Several years of professional experience in statistical data modelling and analytics, experience in the…"
Senior Data Scientist (m/f/d),Visual Meta,Berlin,Solid experience in a similar role with increasing data science related responsibilities.You enrich the analytical methodology in the data area by performing…
Data scientist / Project manager (m/f/d),Universitätsklinikum Heidelberg,Heidelberg,"Bachelor or Master degree in a scientifically relevant field such as biology, bioinformatics, medical informatics, data sciences."
LCA Consultant (DGNB),Sphera,Stuttgart,"Working with Excel (or other data formats) to manipulate data and data structures.Undergraduate or Master’s degree in engineering, science, or related field."
Geoinformatiker/Geoinformatikerinnen (m/w/d),Land Nordrhein-Westfalen,Düsseldorf,"Kriminalitätsbekämpfung erfolgreich machen, das ist unser Ziel.Die Leistungen unserer rund 1.700 Beschäftigten sind in vielen Bereichen entscheidende Grundlage…"
Data Scientist (Big Data) (m/w/x),ALDI SÜD,Mülheim an der Ruhr,"Die IT von ALDI SÜD sorgt dafür, dass von der IT Infrastruktur bis hin zu der eingesetzten Software alles reibungslos funktioniert: national und international."
Internship Procurement Digitalization & Projects (m/f/d),KWS Group,Berlin,"Analyze and understand business processes, collect and prepare related data from various sources, translate data into valuable insights (Stream A)."
"Referentenposition (m, w, d)",Deutscher Akademischer Austauschdienst e.V. (DAAD),Bonn,Aufarbeitung der Projektergebnisse im Hinblick auf deren Verwertung im DAAD und für die deutschen Hochschulen sowie für die Weiterentwicklung von (Umsetzungs-…
Junior Group Leader “Stimuli-responsive inorganic/hybrid materials” (m/f/d),Friedrich-Schiller-Universität Jena,Jena,"Conduct interdisciplinary research and discovery at the frontiers of materials science.An excellent Ph.D degree in materials science, solid state physics or…"
Academic research assistant (m/f/x),Universität des Saarlandes,Saarbrücken,Research on model and data intelligibility with a focus on event-based data from industrial processes and.The intelligibility of event-based data and.
Student Assistant (f/m/div) - Social Inclusion,Hertie School of Governance,Berlin,"A stimulating international and diverse environment in multiple areas of social science, high-quality teaching and public policy."
Software developer for scientific data management (f/m/d),European XFEL,Hamburg,Develop and support the data acquisition and data processing systems.Review current requirements for data management with the focus on online and nearonline…
Academic research assistant (m/f/x),Universität des Saarlandes,Saarbrücken,For information on how we collect and process personal data in accordance with Art.When you submit a job application to Saarland University you will be…
Praktikant (m/w/d) Strategie in einem IoT Startup,GreenPocket GmbH,Köln,Wir starten durch und dafür suchen wir die Besten!Als agiles Startup im dynamischen Wachstumsmarkt für Smart Energy Software begleiten wir weltweit…
Thesis student (f/m/d): ML in the Context of SAP Data Warehousing,SAP,Sankt Leon-Rot,The need for first-class insights gained from data is ever-growing in a technological landscape where data volume is experiencing a massive growth.
Aging Profile Project Lead: Systems Biologist/Computational Biologist,Centaura,Home Office,"Apply innovative data visualization concepts.For our Aging Profile project, we are actively seeking a leader with a background in epidemiology, systems or…"
Postdoctoral Scientist (w/m/d) in Data Science / Epidemiologie / Public Health,Universitätsklinikum Köln AöR,Köln,"Vollzeit, zunächst befristet für 2 Jahre nach WissZeitVG im Rahmen eines Drittmittelprojektes.Konzeption, Durchführung, Auswertung und Publikation mono- und…"
8 wiss. Mitarbeiter/innen (bei Vorliegen der persönlichen Voraussetzungen E 13 TV-L),Technische Universität Dresden,Dresden,"Reference to data protection: Your data protection rights, the purpose for which your data will be.NHR-3: I/O optimization and data workflows."
"Junior Investment Analyst Program (Working Student, m/f/x)",UnternehmerTUM GmbH,Garching bei München,"A. You help with building a solid, data-driven basis for our investment decisions.We are open to all types of educational backgrounds (e.g. engineering,…"
"Intern, Sales & Marketing Support, Care Chemicals",BASF,Krefeld,"Support sales order data analysis and participate in sales forecasting activities and others.We are a leading chemical company, with the best teams developing…"
Software Engineer Big Data (m/w/d) in Kolbermoor,TechDivision GmbH,Kolbermoor,"Eine Aufgabe, für die dein Herz schlägt*.Mitarbeit in einem cross-funktionalen Team zur Integration und Entwicklung unserer Daten-Integrationsplattform…"
Scientist for Beamline P03/MiNaXS,Deutsches Elektronen-Synchrotron DESY,Hamburg,"Development of data acquisition and analysis environment.In this way, DESY contributes to solving the major questions and urgent challenges facing science,…"
Position for PH.D. Student (M/F/D),INM - Leibniz Institute for New Materials gGmbH,Saarbrücken,"We are seeking a person with a degree in physics, chemistry, materials science, or another related science field.Do you want to know more about the project?"
ARISE Fellowships for technology developers,European Bioinformatics Institute (EMBL-EBI),Deutschland,"In addition, ARISE Fellows will gain broad understanding of life sciences, data management and FAIR data policies.Closing date: 31 January 2021."
Platform Engineer,solvemate GmbH,Home Office,"Extensive knowledge about backend development, multiprocessing, data modelling, service architectures and messaging systems.First and foremost: The people."
Innovation Officer [m/w/d] | Expert:in für neue Geschäftsmodelle & digitale Produkte,WAYS GmbH,Dortmund,"Du hast keine Angst, Ideen auszuprobieren, an die andere nicht mal zu denken wagen.Mit deinem strategischen Mastermind zerstörst du alles, woran der…"
Gründungskoordinator/in (bei Vorliegen der persönlichen Voraussetzungen bis E 15 TV-L),Technische Universität Dresden,Dresden,"Reference to data protection: Your data protection rights, the purpose for which your data will be.Interface of science, economy and politics."
Analyst (m/w/d) - Service Modeling and Analytics,Abbott Laboratories,Wiesbaden,Acts as subject matter expert for data visualization in DOMO and in collaboration with our global organization in Des Plains to share detailed knowledge and…
Wiss. Mitarbeiter/-in (m/f/d),Freie Universität Berlin,Berlin,"With an electronic application, you acknowledge that FU Berlin saves and processes your data.FU Berlin cannot guarantee the security of your personal data if…"
User Interface Engineer,wetransform GmbH,Darmstadt,We transform how industries and communities generate value from data by enabling successful data ecosystems.You analyse where issues currently are and develop…
ReactJS / React Web Developer (f/m/d),Beta Systems Software,Berlin,A completed degree in computer science or multiple years in hands-on software development.High-quality software products in the field of IT security and…
PhD student / Postdoc position - Sonderforschungsbereich SFB1192 / CRC 1192:Translationale Immunology / Systemsbiology,UKE - Universitätsklinikum Hamburg-Eppendorf,Hamburg,Prerequisite: Willingness to learn and develop single cell data analysis.Analysis of in-house generated single cell RNA-sequencing data sets.
Electrical Engineer/Applied Physicist for Magnetic Measurements,DESY,Hamburg,"Good knowledge of data acquisition and analysis.In this way, DESY contributes to solving the major questions and urgent challenges facing science, society and…"
(Senior) Machine Learning Engineer (m/f/d),Flaconi GmbH,Berlin,"Furthermore, you collaborate with Data Engineers to build data pipelines tailored to Machine Learning and Data Science needs and manage the ad hoc Data Science…"
Student assistant (40 months) (m/f/d),Freie Universität,Berlin,"Recording of EEG and MRI data, as well as eye tracking and behavioral data.Preprocessing of EEG and MRI data.Good working knowledge of German."
JavaScript / TypeScript Developer (m/f/d),4flow,Berlin,Extending the existing data model.[POSITIVE] A good university degree in computer science as a theoretical foundation.Writing unit tests using JEST.
IoT Systemintegrator (m/f/d) – ThingWorx,PITERION GmbH,München,Implementation of ETL processes to support data analysis.Integration of different sensor and data streams in ThingWorx.English fluent and German an advantage.
Solution Architect Data (m/f/d),VORWERK ELEKTROWERKE GMBH & CO. KG,Düsseldorf,"Evolving our holistic digital platform-strategy including aspects like TCO, security, organisational dependencies, data privacy, data analytics and continuous…"
Front-End Engineer (f/m/d),LANXESS,Köln,You are fascinated by the analysis of data as a means of optimizing and realigning a company.Business Intelligence and Data Science are your strengths.
"Director of Market Access Germany, Austria and Switzerland (DACH)",BeiGene,Deutschland,Analytical - Synthesizes complex or diverse information; Collects and researches data; Uses intuition and experience to complement data.
Developer (f/m/d) for the SAP Data Warehouse Cloud Business Layer Team,SAP,Walldorf,"Very good university bachelor’s degree in computer science or related fields.To strengthen our team, we are looking for a Developer who would like to…"
Working Student Content and Advertising Economics,Zalando,Berlin,"As a Working Student, you will work in a cross-functional team with data scientists, software & research engineers and product experts.WHAT WE'RE LOOKING FOR."
Crowd Solutions Architect (CSA) for Yandex.Toloka,Yandex,Deutschland,Crowd Solutions Architect is a new profession in data science.Process large amounts of data.Evaluate the speed and quality of data collection.
Software Developer / Engineer Embedded (m/f/d),LUXENDO GmbH,Berlin,"Scientific software development, data processing or control of measurement instrumentation.Development of new measurement modes for the instrument and handling…"
Working student* for R&D in University Relations,Software AG,Darmstadt,"Streaming analytics for fast-moving big data, e.g. Apama.University Relations initiates and maintains the cooperation between Software AG and universities…"
Lead Engineer Unity/C#,Wargaming,Berlin,"Experience building data-driven F2P game systems.Computer science, mathematics, physics, or related degree.The team is late production on a mobile game, that…"
(Senior) Consultant Analytics und Künstliche Intelligenz,ConVista Consulting AG,Köln,"Wir suchen dich als motivierten Senior Consultant (Mensch*) mit dem Schwerpunkt Analytics und KI für unseren Standort Köln, um gemeinsam neue Konzepte für den…"
Enterprise Customer Success Manager - Germany,Dataiku,Frankfurt am Main,"Through DSS, we aim to empower people through data and democratize data science.Significant prior account management, data science, customer success or…"
Senior Expert Patient Reported Outcomes (m/f/d),Bayer,Berlin,"Maintain awareness, education on and implementation of new methods, tools and data sources to ensure study methods represent current state of science, as well…"
Security Operations Manager,Trade Republic Bank GmbH,Berlin,"Managing vulnerabilities, operating data security at highest industry standards.Leading Trade Republic’s IT-Security Operations with excellence and efficiency."
Experienced Cloud Engineer,wetransform GmbH,Darmstadt,"We transform how industries and communities generate value from data by enabling successful data ecosystems.Towards this goal, we already support more than 700…"
LECTURER (M/W/D),SRH Hochschule Berlin,Berlin,"Multidimensional data modeling (semantic and logical data modeling).Definition of big data, delimitation against classical processing of large amounts of data."
People and Organization Manager (m/w/d),M2. technology & project consulting GmbH,Berlin,Wir suchen ab sofort einen (Senior) People and Organization Manager (m/w/d) der unsere Begeisterung für Daten teilt und unser Wachstum weiter vorantreibt.
"SAP HANA Database Group: Intern, Working Student or Thesis-Student (f/m/d)",SAP,Walldorf,SAP HANA is a powerful data management platform that focuses on real-time business applications.Work Area: Software-Design and Development.
Controls Software Engineer (f/m/d),European XFEL,Hamburg,Proven experience in visualizing time series data is considered an asset.Design and support tools working on timeseries data and visualization thereof.
JavaScript Front-End Developer (m/f/d) for Tracks,Future Energy Ventures,Berlin,"We are currently looking for a Frontend Developer to join our growing tech & data team in Berlin.With our team of industry experts and data scientists, we are…"
Quality Specialist (f/m/d) for the SAP Data Warehouse Cloud Business Layer Team,SAP,Walldorf,"Very good university bachelor’s degree in computer science or related fields.To strengthen our team, we are looking for a Quality Specialist who would like to…"
Sales Manager (m/w/d) SaaS - im Smart Energy Startup,GreenPocket GmbH,Köln,Als agiles Startup im dynamischen Wachstumsmarkt für Smart-Energy-Software begleiten wir weltweit Energieversorger und Unternehmenskunden bei der Realisierung…
(Senior) AI Engineer (m/f/x),UnternehmerTUM GmbH,Garching bei München,"Deep knowledge of one particular domain in ML / data science / statistics.M.Sc. / Ph.D. in STEM, preferably computer science.WOULD BE ADVANTAGEOUS TO HAVE:"
"Sachbearbeiter/in (m/w/d) für den Bereich ""Krankenhausstatistiken""",Bayerisches Landesamt für Statistik,Schweinfurt,Das Bayerische Landesamt für Statistik ist die zentrale Behörde für die amtliche Statistik in Bayern mit Dienststellen in Fürth und Schweinfurt.
Senior Data & Process Consultant (w/m/d),Lana Labs GmbH,Berlin-Kreuzberg,Unternehmen auf der ganzen Welt verlieren Milliarden durch ineffiziente Prozesse.Und unser globales Ökosystem auch.Du sprichst Deutsch und Englisch fließend.
Data Analyst (m/w/d),GIS Personallogistik GmbH,Leverkusen,"Unser Kunde ist ein namhaftes Logistikunternehmen in der Chemie, und beschäftigt ca.1000 Mitarbeiter an verschiedenen Chemiestandorten in Nordrhein-Westfalen."
Senior Product Manager,Klarna,Gießen,"They are fully accountable for the results of their teams and responsible for steering decisions based on deep knowledge of our customers, usage data of our…"
Professor/in deutsche Ausschreibung englische Ausschreibung,Philipps-Universität Marburg,Marburg an der Lahn,The Philipps-Universität Marburg invites applications for a tenured.At the Department of Mathematics and Computer Science to be filled at the earliest pos-.
Senior Solutions Architect - Healthcare,NVIDIA,München,Deep Neural Network research and development experience with medical imaging data.This role requires becoming a trusted technical advisor and leader to our…
Senior Manager (m/w/d) Digital Incubation & Data Analytics für Vodafone Towers Germany (TopCo),Vodafone,Düsseldorf,"Bist Du bereit für eine Zukunft, die dank neuer, digitaler Technologien so aufregend sein wird wie nie?Bist Du bereit für eine Welt voller Möglichkeiten?"
2 technische Angestellte / HPC Spezialisten/-innen für den Betrieb von Hochleistungsrechnern und IT-Untersützung für Nutzer/innen (bei Vorliegen der persönlichen Voraussetzungen E 11 TV-L),Technische Universität Dresden,Dresden,"Reference to data protection: Your data protection rights, the purpose for which your data will be.Processed, as well as further information about data…"
Werkstudent (m/w/d) Advanced Analytics in Bochum,vonovia,Bochum,Vonovia ist eines von Deutschlands führenden Immobilienunternehmen.Das Unternehmen besitzt und verwaltet bundesweit 355.000 Wohnungen und hat damit…
Front End Engineer (m/w/d),charly (PlusPeter GmbH),Berlin,What is the best data structure for feature X?A formal computer science background is not necessary but a thorough understanding of the art and the ability to…
Lead Engineer (f/m/d) - Systems,Magna International Inc.,Sailauf,Ensures all necessary engineering documentation and data is generated and maintained to ensure traceability and compliance to company procedures (e.g. Process -…
Vice President Software Development (m/f/d) New Ambulatory Information Systems (NAIS),CompuGroup Medical,Berlin,"Degree in computer science or related qualification and 5-10 years of experience in software development management for web-based software products using Java,…"
Product Owner Industrielle KI (m/w/d),Agile IT Management GmbH,Hannover,Verstärke unser erfolgreich wachsendes AI/Machine Learning Team am Standort Hannover oder Osnabrück!Werde ein Teil unserer Erfolgsgeschichte!
(Senior) Product Analyst (f/m/d),Delivery Hero,Berlin,Own data projects from collection to operationalization.Work with structured and semi-structured data from different data sources and different products …
11 wiss. Mitarbeiter/innen (bei Vorliegen der persönlichen Voraussetzungen E 13 TV-L),Technische Universität Dresden,Dresden,"Being expanded into a leading German data center for big data, data analytics and artificial.Reference to data protection: Your data protection rights, the…"
Professor/in deutsche Ausschreibung englische Ausschreibung,Philipps-Universität Marburg,Marburg an der Lahn,"Die Stelleninhaberin/der Stelleninhaber (m/w/d) soll ein aktuelles Gebiet der Stochastik.In Forschung und Lehre vertreten, welches die bestehenden…"
Duales Studium (B.Sc.) Wirtschaftsinformatik Data Science (m/w/d),remoso GmbH,Ravensburg,Die remoso GmbH ist eine Tochtergesellschaft der VAPS (Volkswagen und Audi Partner Service) GmbH und der Choice GmbH mit Hauptsitz in Ravensburg und einer…
Senior Server Engineer,Wargaming,Berlin,"Experience building data-driven F2P game systems.Computer science, mathematics, physics, or related degree.Wargaming Berlin is looking for a seasoned engineer…"
Teamleiter / Enterprise Architect (mwd),Vesterling AG,München,Gestaltung des weiteren Ausbaus der Anwendungs- und Systemlandschaft.Vertragsart: Unbefristete Festanstellung durch unseren Klienten.
"Senior/Expert Developer (f/m/d) for Climate 21, SAP Munich",SAP,Hallbergmoos,"Master’s or Bachelor’s degree in computer science, software engineering or a related field.Advanced experience with object-oriented programming, common data…"
DevOps/ Cloud-Platform Engineer (m/w/d) - im Smart Energy Startup,GreenPocket GmbH,Köln,Als agiles Startup im dynamischen Wachstumsmarkt für Smart Energy Software begleiten wir weltweit Energieversorger und Unternehmenskunden bei der Realisierung…
(Senior) DevOps and Infrastructure Engineer (m/f/x),UnternehmerTUM GmbH,Garching bei München,"Internal seminar in machine learning and computer science.You will care for setting up Machine-Learning clusters, automating workloads, building up software…"
(Senior) System Manager DevOps (m/w/d),M2. technology & project consulting GmbH,Berlin,Wir suchen einen (Senior) System Manager DevOps (m/w/d) der unsere Begeisterung für Daten teilt und innovative Lösungen basierend auf modernen Technologien…
Senior Product Manager / Leader (m/f/d) HealthCare,Smart Reporting GmbH,München,"You have an MBA or Master equivalent (preferably computer science, healthcare).Smart Reporting was founded with the vision to leverage the value of data in…"
VP of Engineering and Data (M/F/D),Vivere GmbH,Hamburg,An expert and detail-oriented data coder.Proficiency in strategic thinking and data driven decision making.Strong professional background in working with big…
Fullstack Software Engineer (DACH Region based),Spenoki,Home Office,"Basic proficiency in and passion for machine learning, data analysis and data science.Experience with data modeling & relational/non-relational database…"
Consultant (Intern/Working Student),Process& GmbH,München,"We are enthusiastic data scientists and consultants, passionate innovators from various backgrounds.With your analytical capabilities you will analyze process…"
Regional Sales & Account Executive (w/m/d),Lana Labs GmbH,Home Office,"Unternehmen auf der ganzen Welt verlieren Milliarden durch ineffiziente Prozesse.Und unser globales Ökosystem auch.“Sales, Sales, Sales” ist Dein Motto."
HANA Data Lake (Associate) Developer (f/m/d),SAP,Walldorf,"Funktionsbereich:Software-Design und Entwicklung.Anstellungsverhältnis: Teilzeit oder Vollzeit unbefristet.Today, as a market leader in enterprise application…"
"Werkstudent (m/w/d) für Systemadministration, Erlangen",codemanufaktur GmbH,Erlangen,"„Handmade Software“ – wir leben unser Handwerk, unsere Werkstücke sind digital.Wir sind auf die Entwicklung komplexer Individualsoftware und Data Science…"
DevOps Entwickler (m/w/d),M2. technology & project consulting GmbH,Berlin,Unsere Recruiting Policy während Corona: M2 stellt weiterhin Talente ein.Bewerbungen werden bearbeitet und Interviews finden bis auf weiteres per Video statt.
HANA Data Lake (Associate) Developer (f/m/d),SAP,Walldorf,Work Area: Software-Design and Development.Employment Type: Part Time or Regular Full Time.SAP started in 1972 as a team of five colleagues with a desire to…
Working Student (f/m/d): Security Engagement & Enablement - Tool Development,SAP,Walldorf,Others: Basic knowledge of data protection regulations is a clear asset.Work Area: Education and Training.Employment Type: Limited Part Time.
Senior Developer (f/m/d) - SAP Cloud Operations Engineering & Automation Team,SAP,Dresden,Implement powerful reports and data models to support across all SAP cloud organizations.Work Area: Software-Design and Development.WHAT YOU GET FROM US.
Senior Frontend Engineer (m/w/d),Orbit Ventures,Hamburg,Bei ORBIT entwickeln wir digitale Geschäftsmodelle und nachhaltige Lösungen mit messbarem Impact.Wir verbinden Welten: Bei uns treffen sich die besten und…
Senior/Expert Quality Engineer/Scrum Master (f/m/d) for S/4HANA Logistics Execution/Produce,SAP,Hallbergmoos,"Create test concepts for new developments (functional tests, product standard tests, manual and automated tests, test data, …).WHAT YOU GET FROM US."
C++ Developer (f/m/d),censhare GmbH,München,"Good overall understanding of agile software development, data structures and algorithms.C++ Developer (f/m/d).You are a C++ Developer for MacOs and Windows?"
